filename,Question_ID,llm_name,LLM_Response
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,5,llava_qwen,The subject is coherent in what they are speaking. They are delivering an easy to understand story.
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,7,llava_qwen,Most of the times
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,9,llava_qwen,No abnormal signs were observed in the body parts other than the face.
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state of mind, with no significant changes in facial expressions or body language throughout the video."
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,12,llava_qwen,No.
2023-12-07T18%3A54%3A52.766Z_xyOmupmKagNJi5TW3uxpRJYdDwg2_speech.mp4,13,llava_qwen,"No, the face was consistently visible throughout the video."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,7,llava_qwen,Sometimes
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and reduced arm swing while speaking. There are no visible tremors or involuntary shaking in the hands or other extremities. The posture is normal, and there are no signs of difficulty in maintaining balance."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state, with no significant changes in their facial expressions or body language throughout the video."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,12,llava_qwen,"No, the subject is not using complex sentences that are difficult to understand."
2023-12-21T13%3A46%3A06.420Z_8Jtw40uCppYPEM2hYYlbJyPdaMl1_speech.mp4,13,llava_qwen,"No, the face was consistently visible throughout the video."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,7,llava_qwen,most of the times
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and a reduced arm swing while speaking."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,10,llava_qwen,"The subject appears calm and focused, with no signs of confusion or exhaustion."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,12,llava_qwen,No.
2023-12-22T13%3A52%3A47.981Z_fe3L48CUFkWUuWiDuj7auCs87qU2_speech.mp4,13,llava_qwen,No
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,7,llava_qwen,always
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and a reduced arm swing while speaking."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state, with no significant changes in their facial expressions or body language throughout the video."
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,11,llava_qwen,No
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,12,llava_qwen,No.
2024-01-11T17%3A53%3A29.569Z_2DdhK5YnCUeu24nZuMYufCgm4F33_speech.mp4,13,llava_qwen,No
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,7,llava_qwen,most of the times
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and reduced arm swing while speaking."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,10,llava_qwen,"The subject appears calm and engaged, with a neutral facial expression and consistent blinking rate."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,12,llava_qwen,No.
2024-01-30T15%3A50%3A15.023Z_p1hkv41HcsMl4ULWqy7oJa6diG03_speech.mp4,13,llava_qwen,"No, the face was visible throughout the task."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,1,llava_qwen,"The person demonstrates difficulty through their facial expressions, specifically a furrowed brow."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,7,llava_qwen,Most of the times
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,9,llava_qwen,No abnormal signs were observed in body parts other than the face.
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,10,llava_qwen,"The subject appears calm and engaged, with no signs of confusion or exhaustion."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,11,llava_qwen,An older male is visible in the background.
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,12,llava_qwen,"No, the subject is not using complex sentences that are difficult to understand."
2024-01-31T17%3A14%3A45.278Z_ZdL4aKmd5uSJLFc5S0ndhX4EFc92_speech.mp4,13,llava_qwen,"No, the face was visible throughout the task."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,1,llava_qwen,"The person demonstrates a furrowed brow, which is a sign of difficulty."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,7,llava_qwen,always
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,9,llava_qwen,No abnormal signs were observed in body parts other than the face.
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state of mind, with no significant emotional or cognitive cues observed."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,12,llava_qwen,No.
2024-02-08T16%3A14%3A51.614Z_x1ZRr7UucUUP87nREjTLpkqAurI2_speech.mp4,13,llava_qwen,"No, the face was visible throughout the video."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,4,llava_qwen,The camera is at a good position.
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,7,llava_qwen,most of the times
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and a reduced arm swing while speaking. There are no visible tremors or involuntary shaking in the hands or other extremities. The posture is normal, and there are no signs of difficulty in maintaining balance."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state of mind, with no significant changes in their facial expressions or body language throughout the video."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,12,llava_qwen,No.
2024-02-15T12%3A05%3A33.664Z_37FzjggVoEdsAubqG770PXzdJAw2_speech.mp4,13,llava_qwen,"No, the face was consistently visible throughout the video."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,1,llava_qwen,"The person demonstrates difficulty through their facial expressions, such as a furrowed brow and a tight mouth."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,2,llava_qwen,"No, the background is not overloaded and the lighting condition is appropriate."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,4,llava_qwen,The camera is at a good position.
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,7,llava_qwen,most of the times
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and reduced arm swing while speaking. There are no visible tremors or involuntary shaking in the hands or other extremities. The posture is normal, and there are no signs of difficulty in maintaining balance."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,10,llava_qwen,"The subject appears to be in a neutral state of mind, with no significant changes in their facial expressions or body language throughout the video."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,12,llava_qwen,No.
2024-03-05T01%3A04%3A45.347Z_J7uaam8q33bOntdwOdl5KGsuDGr2_speech.mp4,13,llava_qwen,"Yes, the face was partially visible."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,2,llava_qwen,"The background is not overloaded, and the lighting condition is appropriate."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,3,llava_qwen,"Yes, the person's blink count was 15, which is higher than a normal blink rate."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,4,llava_qwen,The camera is at a good position.
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,7,llava_qwen,most of the times
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and a reduced arm swing while speaking."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,10,llava_qwen,"The subject appears calm and composed, with no signs of agitation or distress."
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,11,llava_qwen,No
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,12,llava_qwen,No.
2024-03-05T19%3A57%3A40.792Z_8WnAOoTIZaMx8DanoDWhcOcVbpj1_speech.mp4,13,llava_qwen,No
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,2,llava_qwen,The background is overloaded.
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,4,llava_qwen,The camera is at an appropriate distance.
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,7,llava_qwen,Most of the times
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and reduced arm swing while speaking. There are no other visible signs of tremors or involuntary shaking in the hands or upper extremities. The posture is normal, and there are no signs of difficulty in maintaining balance."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,10,llava_qwen,"The subject appears calm and engaged, with a neutral facial expression and moderate engagement level."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,12,llava_qwen,No.
2024-04-02T18%3A13%3A46.673Z_6D1DV3svDYU7WiIP2dF7SMYvS533_speech.mp4,13,llava_qwen,"Yes, the face was partially visible."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and a slightly open mouth."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,2,llava_qwen,"The background is overloaded, and the lighting condition is inappropriate."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,3,llava_qwen,"No, the person's eye blink rate was normal."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,4,llava_qwen,The camera is too close.
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,7,llava_qwen,most of the times
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and reduced arm swing while speaking. There are no visible tremors or involuntary shaking in the hands or other extremities. The posture is generally normal, but there is a slight stooping posture towards the end of the video."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,10,llava_qwen,"The subject appears to be in a state of calmness and mild engagement, as indicated by their facial expressions and body language."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,11,llava_qwen,"No, there were no other individuals present in the background."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,12,llava_qwen,"No, the subject is not using complex sentences that are difficult to understand."
2024-04-12T00%3A04%3A53.506Z_pYVvhH67OANo9hxBSp42b6yzwXA3_speech.mp4,13,llava_qwen,"Yes, the face was partially visible."
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,1,llava_qwen,"The person demonstrates difficulty through their facial expressions, such as a furrowed brow and tight lips."
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,2,llava_qwen,The background is clear and the lighting condition is appropriate.
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,3,llava_qwen,"No, there was no abnormality in the person's eye blink rate."
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,4,llava_qwen,The camera is at a good position.
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,5,llava_qwen,"The subject is delivering an unorganized speech, as indicated by their difficulty in remembering details and the lack of coherence in their narrative."
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,7,llava_qwen,Most of the times
2024-04-12T17%3A33%3A43.398Z_oNNSVaS5pXS4m2J6DI12g5BtDl22_speech.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion."
